4477519	Jag har aldrig träffat Toms fru.	4655758	Ich habe noch nie die Frau von Tom getroffen.
4477516	Om två dagar fyller jag 13.	3183818	In zwei Tagen werde ich 13.
4477514	Det är en svår fråga.	2119671	Das ist eine schwere Frage.
4477515	Det ska bli skönt att komma hem.	4655761	Es wird schön werden heimzukommen.
4477512	Det är mycket att tänka på.	4655763	Es gibt vieles, an das man denken muss.
4477510	Det är mycket mer än så.	4655764	Es gibt noch viel mehr zu sehen.
4477509	Det är lättare än det ser ut.	4655765	Es ist leichter, als es aussieht.
4477507	Det är skönt att vara hemma igen.	4655766	Es ist schön wieder zu Hause zu sein.
4477490	Det finns mat på bordet.	4655767	Das Essen steht auf dem Tisch.
4474330	Jag tror inte att Tom gjorde något med det.	4655768	Ich glaube nicht, dass Tom etwas damit zu tun hat.
4474328	Jag tror inte att Tom gjorde något med den.	4655769	Ich glaube nicht, dass Tom etwas mit ihnen zu tun hat.
4474327	Jag tror inte att Tom gjorde någonting med det.	4655772	Ich glaube nicht, dass Tom irgendetwas damit zu tun hat.
4474326	Jag tror inte att Tom gjorde någonting med den.	4655774	Ich glaube nicht, dass Tom irgendetwas mit ihnen zu tun hat.
4464056	Vad bör jag göra nu?	4655776	Was soll ich jetzt anfangen?
4458228	Jag önskar er lycka till.	4655777	Ich wünsche euch Glück.
4457322	Jag hoppas att vi ses snart igen.	446222	Ich hoffe, dass wir uns bald wiedersehen.
4457319	Tycker din flickvän om blommor?	4655779	Gefallen deiner Freundin Blumen?
4457315	Jag hoppas att vi ses igen snart.	446222	Ich hoffe, dass wir uns bald wiedersehen.
4659435	Tom tycker om indisk mat.	3923719	Tom mag indisches Essen.
4691787	Endast ett under kan hjälpa oss nu.	4691774	Allein ein Wunder kann uns noch helfen.
4691824	Han bor enbart i en liten stuga i träsket.	4691796	Er wohnt allein in einer kleinen Hütte im Sumpf.
4694850	Tokyo är större än envar annan japansk stad.	2428219	Tōkyō ist größer als jede andere japanische Stadt.
3123988	Vad är ditt problem?	614215	Was ist dein Problem?
3830862	Hon bröt mot reglementet.	4696933	Sie hielt sich nicht an die Regeln.
3867562	Plikten kallar.	4722502	Die Pflicht ruft.
4724036	Varför är fru Yamada populär i din skola?	4723794	Warum ist Frau Yamada in deiner Schule beliebt?
4408145	Det är nog bäst att du är tyst.	4734121	Es ist noch das Beste, dass du ruhig bist.
1965698	Var är resten av pengarna?	1956569	Wo ist der Rest des Geldes?
4763012	Vi betalar.	2204148	Wir bezahlen.
2791685	Detta är ett historiskt ögonblick.	2790538	Dies ist ein historischer Moment.
4801233	Jag ska behöva deras hjälp.	4639868	Ich werde ihre Hilfe brauchen.
4824064	Måste jag göra det igen?	797571	Muss ich es von neuem machen?
3881404	Jag ska tänka på det.	641290	Ich werde darüber nachdenken.
4840265	Det är en ordbok.	2137932	Es ist ein Wörterbuch.
4842969	Jag är bara en kund.	825045	Ich bin nur ein Kunde.
4851839	Halvstyv snö som delvis bär, skrovlig och hård skare, lätt och luftig liggande snö. För alla dessa och ytterligare några hundra snöförhållanden, finns ord på samiska.	4849948	Halbfester Schnee, der teilweise trägt, grober und harter Harsch, leichter und luftig liegender Schnee. Für alle diese und noch ein paar hundert weitere Schneeverhältnisse gibt es Wörter im Samischen.
2165890	Vad heter Tom i efternamn?	2804573	Wie ist Toms Nachname?
4685421	Detta är det sista tåget.	804660	Das ist der letzte Zug.
3829165	Det snöade.	1180037	Es schneite.
773334	Vill du äta?	403125	Möchten Sie essen?
4439894	Det här körsbäret är mörkrött.	3324819	Diese Kirsche ist dunkelrot.
3721102	Dörren till huset stod på glänt.	4905913	Die Haustür war nur angelehnt.
401403	Det är skönt och varmt.	1896056	Es ist schön und warm.
2225191	Vad fan gör du här?	1811875	Was zum Teufel machst du hier?
2225191	Vad fan gör du här?	1811876	Was zum Teufel tust du hier?
3597907	Jag har allt under kontroll.	1128971	Ich habe alles unter Kontrolle.
409678	Jag förstår inte.	455404	Ich verstehe nicht.
4448870	Bananer är gula.	2417889	Bananen sind gelb.
4996500	Diktatorn hade alla sina medhjälpares fulla lojalitet.	1905206	Der Diktator besaß die völlige Loyalität seiner Gehilfen.
5007744	Var är solen?	3262936	Wo ist die Sonne?
4439624	Tom hatar hemligheter.	5057420	Tom hasst Geheimnisse.
5067243	Australien är inte Österrike.	5066767	Australien ist nicht Österreich.
1959772	Katten är under bordet.	1284775	Die Katze ist unter dem Tisch.
5131585	Här känner jag mig som hemma.	2960478	Ich fühle mich hier wie zu Hause.
5132704	Det är anledningen till att han blev arg.	1514604	Das ist der Grund, warum er ärgerlich wurde.
5133338	Det var väldigt varmt.	5131366	Es war sehr warm.
498463	Jag har två bröder.	412197	Ich habe zwei Brüder.
5144631	Min vän lär sig koreanska.	903579	Mein Freund lernt Koreanisch.
5144736	Jag har sovit.	3688870	Ich habe geschlafen.
5146487	Hur många språk finns det i Europa?	1256245	Wie viele Sprachen gibt es in Europa?
5147816	Polen åt polackerna, jorden åt jordgubbarna.	5144390	Polen den Polen, Erde den Erdäpfeln.
5147846	Det var ingen där.	724822	Es war niemand da.
5147858	Vem sålde dig den här bilen?	1674171	Wer hat dir diesen Wagen verkauft?
5147859	Vem sålde den här bilen till dig?	1674171	Wer hat dir diesen Wagen verkauft?
2212259	Hon köpte tre nya plektrer.	3143967	Sie kaufte drei neue Plektren.
3833528	Sveriges befolkning växer.	2112037	Schwedens Bevölkerung wächst.
5201785	Det är lätt att finna vänner; det är svårare att behålla dem.	5201775	Freunde finden ist leicht, sie behalten schwer.
5201786	Den som inte arbetar har inget att äta.	5201778	Wer nicht arbeitet, hat nichts zum Essen.
5201787	Det är ingen lätt uppgift att sluta dricka.	5201453	Es ist keine leichte Aufgabe, mit dem Trinken aufzuhören.
5201788	En ynklig gnista kan bilda en mäktig flamma.	5201358	Aus einem winzigen Funken kann eine mächtige Flamme entstehen.
5201789	Kan du titta förbi?	5201280	Kommst du mal eben vorbei?
5210026	En liten läcka kan sänka ett stort skepp.	5210025	Ein kleines Leck kann ein großes Schiff versenken.
5210029	Gammal i skinnet men ung i sinnet.	5210027	Alt von außen, doch im Herzen jung geblieben.
5210037	Fattig är inte den som har lite utan den som behöver mycket.	5210036	Arm sind nicht die, die wenig haben, sondern die, die viel brauchen.
2693875	Så vitt jag vet är detta inte fallet.	2664158	Soviel ich weiß, ist das nicht der Fall.
3123998	Det är en annan sak.	555949	Das ist etwas anderes.
3721190	Hur många får rum i soffan?	5235452	Wie viele haben auf dem Sofa Platz?
904215	Det är dags för mig att gå.	344684	Ich muss jetzt gehen.
3836753	Livet är en cirkus.	2671954	Das Leben ist ein Zirkus.
1406735	Han älskar musik.	1550133	Er liebt Musik.
491520	En flicka ringde mig.	381138	Ein Mädchen rief mich an.
2127377	Är du buddist?	2128545	Bist du Buddhist?
1960001	Bättre sent än aldrig.	786069	Lieber spät als nie.
5383926	Efter att fågeln hade sjungit, flög den iväg.	2031879	Nachdem der Vogel gesungen hatte, flog er auf.
5384099	En marionett vet inte om att den är manipulerad.	2078116	Eine Marionette weiß nicht, dass sie manipuliert wird.
5384111	Detta vin görs av vindruvor.	1525775	Dieser Wein wird aus Trauben gemacht.
5384117	Har du en webbsida?	1525789	Hast du eine Website?
5384121	Solenergi är miljövänlig.	5085827	Sonnenenergie ist umweltfreundlich.
5394521	Vad ser han?	1179083	Was sieht er?
5394532	Han nickade åt mig.	406111	Er nickte mir zu.
5394535	Sitt inte för nära tv:n.	3986951	Sitzt nicht zu nahe am Fernseher!
5394551	Circa två tredjedelar av vår kropp består av vatten.	2131789	Rund zwei Drittel unseres Körpers sind Wasser.
5394552	Tom gräver ett hål.	1713414	Tom gräbt ein Loch.
5394554	Helikoptern landade på taket.	2496346	Der Hubschrauber landete auf dem Dach.
5394558	Min bror hjälper mig med läxorna ibland.	633877	Mein Bruder hilft mir manchmal bei den Hausaufgaben.
5394560	Jims farbror går i pension nästa år.	363296	Jims Onkel geht nächstes Jahr in Rente.
5394561	Vem har betalat din utbildning?	3186432	Wer hat deine Ausbildung bezahlt?
5394567	Varför behöver du småpengar?	723470	Warum brauchst du Kleingeld?
5394568	Han ville åka till havet.	363293	Er wollte zur See fahren.
5394569	Min hund åt upp den.	3676424	Mein Hund hat es gefressen.
5394571	De har rätt.	4770104	Sie haben recht.
5394572	Det är inte mitt fel!	464	Es ist nicht meine Schuld!
5394575	Världens vanligaste namn är Muhammed.	715328	Der bekannteste Name in der Welt ist Mohammed.
5394578	Jag är i staden.	2718337	Ich bin in der Stadt.
5394581	Hyran är alldeles för hög.	1309935	Die Miete ist viel zu hoch.
5408035	Du är mitt barn.	3109310	Du bist mein Kind.
5370229	Jag älskar dej.	2075858	Ich liebe dich.
5370229	Jag älskar dej.	360916	Ich liebe Sie.
5370228	Trevlig resa!	340916	Gute Reise!
5370219	Jag dricker kaffe.	1000345	Ich trinke Kaffee.
5330324	En av dem ljuger.	3167636	Einer von ihnen lügt.
5330242	Bra att veta.	5337432	Gut zu wissen.
5330240	Hur många månar har Mars?	2950699	Wie viele Monde hat der Mars?
2654036	Jag har blå ögon.	2396985	Ich habe blaue Augen.
3745314	Jag har blåa ögon.	2396985	Ich habe blaue Augen.
2590229	Mitt glas är fullt.	2590244	Mein Glas ist voll.
949131	Talar du turkiska?	2066550	Sprichst du Türkisch?
949131	Talar du turkiska?	949130	Sprechen Sie Türkisch?
5408036	Jag är stolt över er.	5408819	Ich bin stolz auf euch.
5408042	Jag tror Tom skulle tycka om det.	5408942	Tom wird das bestimmt gefallen.
5408040	Är det blått?	5408958	Ist es blau?
5408024	Låt oss gå och sova.	5408972	Gehen wir schlafen!
5408022	Jag ville varna Tom.	5408983	Ich wollte Tom warnen.
5330337	Tomi är heroinberoende.	3741681	Tom ist heroinabhängig.
5330320	Tomi måste förklara skämtet åt Mari.	2930986	Tom musste Maria den Witz erklären.
1970539	Jag har en fråga.	338692	Ich habe eine Frage.
2141085	Ett språk är en dialekt med en armé och en flotta.	850844	Eine Sprache ist ein Dialekt mit einer Armee und Flotte.
5524583	När jag steg upp var det fortfarande mörkt ute.	5547253	Als ich aufgestanden bin, war es immer noch dunkel draußen.
5524579	Jag är inte hemma nästa söndag.	5547256	Nächsten Sonntag bin ich nicht zu Hause.
5524578	Han är lika lång som jag.	5547257	Er ist genauso groß wie ich.
5524573	Simning stärker benen.	4044675	Schwimmen stärkt die Beine.
5524571	Simning gör benen starkare.	5547259	Schwimmen macht die Beine stärker.
5524564	Det finns många parker i London.	1588863	Es gibt viele Parks in London.
5515010	Jag behöver mer pengar.	1848802	Ich brauche mehr Geld.
5515008	Jag älskar det här företaget.	5547262	Ich liebe diese Firma.
5514995	Jag tror att vi har tillräckligt med pengar.	2581184	Ich glaube, wir haben genug Geld.
5514990	Lova mig att du inte gör det.	5547265	Versprich mir, dass du das nicht tust.
5514982	Jag är glad att du är här, Tom.	5300118	Ich bin froh, dass du hier bist, Tom.
5483728	Ingen är ferpekt.	5547267	Niemand ist ferpekt.
5481850	Du behöver inte gömma någonting för mig.	5547269	Du brauchst nichts vor mir zu verstecken.
5431363	Jag är lycklig.	626253	Ich bin glücklich.
5427594	En fågel sket på min mosters bil.	5547271	Ein Vogel hat auf das Auto von meiner Tante geschissen.
5394526	Vi måste städa vårt klassrum.	3542018	Wir müssen unser Klassenzimmer sauber machen.
5387212	Var försiktig!	626167	Sei vorsichtig!
5384936	Hon vill döda mig.	5547281	Sie will mich töten.
5384935	Det var en lugn natt.	424728	Es war eine ruhige Nacht.
5384930	Jag tycker att det är en dum idé.	5547283	Ich finde, das ist eine dumme Idee.
5384925	Hur många spel har du i din samling?	5547289	Wie viele Spiele hast du in deiner Sammlung?
5384917	Vi gjorde slut.	2225577	Wir haben Schluss gemacht.
5384894	Hur mycket tjänar Tom?	5547292	Wie viel verdient Tom?
5384849	Vi gillar inte henne.	5547298	Wir mögen sie nicht.
5384852	Det finns för många regler.	5547299	Es gibt zu viele Regeln.
5384827	Det är Toms standardsvar.	5547307	Das ist Toms Standardantwort.
1435201	Är han fortfarande kvar?	5547413	Ist er immer noch da?
3891634	Skulle jag kunna få lite hjälp?	5547418	Könnte ich ein bisschen Hilfe bekommen?
4371987	Han skadade sig på en rostig spik.	5547424	Er hat sich an einem rostigen Nagel wehgetan.
4442704	Tom är kort för sin ålder.	5393851	Tom ist klein für sein Alter.
2147553	Hon har ingen biljett.	5547429	Sie hat kein Ticket.
2328204	Jag var tvungen att ge upp.	5547430	Ich musste aufgeben.
3121277	Allt går sin gilla gång.	5547433	Alles geht seinen gewohnten Gang.
3721151	Hur fort kan du springa?	5547434	Wie schnell kannst du laufen?
4350472	Jag lämnade Tom i sticket.	5547436	Ich habe Tom im Stich gelassen.
4396538	Han spelar alltid bra.	5547437	Er spielt immer gut.
892725	Hon ville gifta sig omedelbart.	5547444	Sie wollte sofort heiraten.
2148033	Det kommer fler tillfällen, jag lovar.	5547454	Es wird noch mehr Gelegenheiten geben, versprochen!
4839477	Jag försökte att övertyga dom.	5547458	Ich hab versucht sie zu überzeugen.
2082611	Gjorde någon sig illa?	5547464	Hat jemand sich wehgetan?
4343645	Jag har mycket mera.	5547473	Ich habe noch viel mehr.
4345829	Jag kan vara snäll.	5547476	Ich kann nett sein.
880516	Ingen orsak.	5547483	Kein Ding.
4441644	De kommer inte att ha en chans.	5547490	Die werden keine Chance haben.
4446727	Vad hatar du?	5547493	Was hasst du?
5067290	Jag stavade ordet fel.	5547497	Ich habe das Wort falsch geschrieben.
1135495	Tåget avgick i tid.	5547499	Der Zug fuhr rechtzeitig ab.
2048617	Tom kommer tillbaka.	5547505	Tom kommt zurück.
4069421	Kommer du ihåg den här leken?	5547508	Erinnerst du dich an dieses Spiel?
4320182	Vi kan lita på Tom.	5547514	Tom können wir vertrauen.
4343721	Vi måste berätta det för Tom.	5547516	Wir müssen das Tom erzählen.
4345859	Jag kan göra mera.	5547520	Ich kann mehr machen.
4451223	Vi måste ta risken.	5547524	Wir müssen das Risiko eingehen.
2096799	Vi ses vid femtiden!	5547531	Wir sehen uns dann so gegen fünf!
2978399	Det fanns inte ett moln på himlen.	1694738	Es war nicht eine Wolke am Himmel.
3840664	Jag skjutsar dig dit.	5547545	Ich fahre dich dahin.
4069443	Jag vet inte om de någonsin kommer förlåta mig.	5547549	Ich weiß nicht, ob sie mir jemals verzeihen werden.
4168036	Tom vet inte att du är här.	5549284	Tom weiß nicht, dass du hier bist.
4168073	Se vad jag har köpt åt dig.	5549289	Schau mal, was ich dir gekauft habe.
4317428	Jag hade sönder en vas idag.	5549295	Ich habe heute eine Vase kaputt gemacht.
4320094	Hur kan jag vara till hjälp?	3434588	Wie kann ich behilflich sein?
4323802	Vad kan du berätta för oss?	5549308	Was kannst du uns erzählen?
4323922	Kan du skriva under det här?	5549311	Kannst du das hier unterschreiben?
4323922	Kan du skriva under det här?	5549313	Können Sie das hier unterschreiben?
4323933	Vi kunde behöva lite hjälp.	5549316	Wir könnten etwas Hilfe gebrauchen.
4323963	Du gjorde ett jättebra jobb.	5549321	Du hast richtig gute Arbeit geleistet.
4339956	Ge mig någonting att dricka.	5549334	Gib mir etwas zu trinken.
4340374	Jag är glad att vi såg Tom.	5549336	Ich bin froh, dass wir Tom gesehen haben.
4340386	Jag går och hämtar min bil.	5549338	Ich gehe mein Auto holen.
4343557	Vi var tvungna att göra det.	5549340	Wir mussten das tun.
4343804	Jag hörde vad som har hänt.	2810081	Ich habe gehört, was passiert ist.
4343890	Jag hoppas att de gillar mig.	5549353	Ich hoffe, die mögen mich.
4344816	Får jag fråga varför inte?	5549923	Darf ich fragen, wieso nicht?
4347040	Kan jag ringa upp dig senare?	5549924	Kann ich dich später anrufen?
4347253	Får jag äta den här kakan?	2154281	Darf ich diesen Kuchen essen?
5524582	Det var mycket folk på konserten.	5557974	Es waren viele Leute auf dem Konzert.
5524574	Kan någon uttala det här ordet?	5557975	Kann jemand dieses Wort hier aussprechen?
5524561	Han stängde ögonen och kysste henne.	5557976	Er schloss die Augen und küsste sie.
5524562	Han kysste henne med stängda ögon.	607541	Er küsste sie mit geschlossenen Augen.
5524563	Han blundade och kysste henne.	5557976	Er schloss die Augen und küsste sie.
5515042	Får jag använda din ordbok?	1412149	Darf ich dein Wörterbuch benutzen?
5515028	Det fanns ingenstans att köpa mat.	5557978	Es gab nirgendwo Essen zu kaufen.
5515033	Så här kan vi inte fortsätta länge till.	5557979	So können wir nicht lange weitermachen.
5524566	Följ den här vägen till det tredje trafikljuset. Där svänger du höger.	5581021	Folge dieser Straße bis zur dritten Ampel. Dort biege dann rechts ab.
5514985	Jag gör inte Mary lycklig längre.	5581027	Ich mache Mary nicht mehr glücklich.
5115781	Öga för öga.	5581035	Auge um Auge.
5439125	Jag har en blåsa av stål.	5581039	Ich habe eine Blase aus Stahl.
5427675	Var är närmaste butik?	5581044	Wo ist das nächste Geschäft?
5427677	Varför är ditt huvud blått?	5581046	Warum ist dein Kopf blau?
5427583	Jag åt ett äpple innan jag gick på promenad.	5581057	Ich habe einen Apfel gegessen, bevor ich spazieren gegangen bin.
5394529	Basketlaget tränar inte på måndagar.	5581070	Das Basketballteam trainiert montags nicht.
5387205	Grattis på bröllopsdagen!	5581071	Glückwunsch zum Hochzeitstag!
5384981	Hunden åt upp min hemläxa.	5581074	Der Hund hat meine Hausaufgaben gegessen.
5384940	Jag är rädd att jag inte kan göra mig förstådd på franska.	5581082	Ich habe Angst, dass ich mich auf Französisch nicht verständlich machen kann.
5524576	Den här sången ger mig hemlängtan.	5581105	Von diesem Lied bekomme ich Heimweh.
1135867	Äpplena han skickade mig var utsökta.	5597096	Die Äpfel, die er mir schickte, waren köstlich.
1135869	Jag vet var han bor. Men det är en hemlighet.	5597099	Ich weiß wo er wohnt. Aber das ist ein Geheimnis.
2096046	Jag uppskattar hjälpen.	5597108	Ich schätze die Hilfe.
2030772	Jag uppskattar ditt jobb.	5597111	Ich schätze deine Arbeit.
2127948	Jag uppskattar ditt arbete.	5597111	Ich schätze deine Arbeit.
2127949	Jag uppskattar ert arbete.	5597112	Ich schätze eure Arbeit.
2127949	Jag uppskattar ert arbete.	5597113	Ich schätze Ihre Arbeit.
2193995	Jag uppskattar din ärlighet.	5597115	Ich schätze deine Ehrlichkeit.
1135479	Jag uppskattar vår vänskap mycket.	5597117	Ich schätze unsere Freundschaft sehr.
1406715	Jag uppskattar verkligen din vänlighet.	5597118	Ich schätze wirklich deine Freundlichkeit.
2000230	Jag uppskattar verkligen dina råd.	5597119	Ich schätze wirklich deinen Rat.
1138507	Överallt hon kommer är hon uppskattad.	5597120	Wo immer sie hinkommt, ist sie gern gesehen.
1138507	Överallt hon kommer är hon uppskattad.	5597122	Überall wo sie hinkommt, wird sie hoch geschätzt.
1433402	Vi uppskattade skadan till tusen dollar.	5597123	Wir schätzten den Schaden auf tausend Dollar.
1992049	Jag skulle uppskatta om ni kunde komma.	5597124	Ich würde es begrüßen, wenn Sie kommen könnten.
1992049	Jag skulle uppskatta om ni kunde komma.	5597125	Ich würde es begrüßen, wenn ihr kommen könntet.
4371106	Tom uppskattar inte det som Mary gjorde.	5597133	Tom findet keinen Gefallen daran, was Maria machte.
4371106	Tom uppskattar inte det som Mary gjorde.	5597134	Tom schätzt es nicht, was Maria tat.
1135870	Det är svårt för en nybörjare att uppskatta vindsurfing.	5597145	Es ist schwer für einen Anfänger, Windsurfen zu mögen.
1135870	Det är svårt för en nybörjare att uppskatta vindsurfing.	5597146	Für einen Anfänger ist es schwer, am Windsurfen Gefallen zu finden.
1403259	Han uppskattar att det nya huset kommer kosta ungefär trettio miljoner yen.	5597149	Er schätzt, dass das neue Haus ungefähr dreißig Millionen Yen kosten wird.
5581127	Jag är inte trött.	1314546	Ich bin nicht müde.
1125763	För att dölja det faktum att hon var en princessa förklädde hon sig till en pojke och flydde från slottet.	5610263	Um die Tatsache zu verbergen, dass sie eine Prinzessin war, verkleidete sie sich als Junge und floh aus dem Schloss.
891149	Var snäll och stäng av teven.	5626623	Sei so nett und schalte den Fernseher aus.
5626588	Tom är ofattbart dum.	5629228	Tom ist unfassbar dumm.
5626585	Vi hinner förmodligen inte göra klart det idag.	5629232	Wir schaffen es wahrscheinlich nicht, das heute fertigzumachen.
5626584	Tom är inte Marys pojkvän.	5629237	Tom ist nicht Marys Freund.
5626577	Jag kommer att sakna Tom så mycket.	5629240	Ich werde Tom so sehr vermissen.
5626574	Nu faller redan de första regndropparna.	1268780	Jetzt fallen schon die ersten Regentropfen.
5626569	Vad betyder det för mig?	5629246	Was bedeutet das für mich?
5524579	Jag är inte hemma nästa söndag.	5629251	Nächsten Sonntag bin ich nicht zuhause.
5638583	Han har vaknat Tom.	5638619	Er hat Tom geweckt.
5638583	Han har vaknat Tom.	5638621	Er hat Tom aufgeweckt.
5626568	De visste inte ens vad vi hette.	5638639	Sie wussten nicht einmal, wie wir hießen.
5626568	De visste inte ens vad vi hette.	5638646	Sie haben nicht einmal gewusst, wie wir heißen.
1996596	Sluta!	770086	Hör auf!
1996596	Sluta!	5638681	Schluss!
1959891	Ingenting.	5677721	Nichts.
1959892	Strunt samma.	5677727	Egal.
892565	Prata långsammare.	5680812	Sprechen Sie langsamer.
892565	Prata långsammare.	5680813	Sprecht langsamer.
892650	Hennes far avled i förra veckan.	5680817	Ihr Vater ist letzte Woche verstorben.
2455236	Mår du inte bra?	1703327	Geht es dir nicht gut?
2455236	Mår du inte bra?	5683079	Geht es Ihnen nicht gut?
2455236	Mår du inte bra?	5683081	Fühlst du dich nicht wohl?
2455236	Mår du inte bra?	5683082	Fühlen Sie sich nicht wohl?
2455238	Det är inte billigt.	5683083	Das ist nicht billig.
2455249	Jag ställer alarmklockan så att jag inte kommer för sent till jobbet imorgon.	5683090	Ich stelle meinen Wecker, damit ich morgen nicht zu spät zur Arbeit komme.
2455266	Jag vet inte om vi kan hjälpa dig eller inte.	5683097	Ich weiß nicht, ob wir dir helfen können oder nicht.
2455266	Jag vet inte om vi kan hjälpa dig eller inte.	5683103	Ich weiß nicht, ob wir Ihnen helfen können oder nicht.
2455269	Sockret är i påsen.	5683105	Der Zucker ist in der Tüte.
2455273	Kameran som du köpte är bättre än min.	5683106	Die Kamera, die du gekauft hast, ist besser als meine.
2455280	Jag vill veta exakt vad det är som händer.	5683107	Ich will genau wissen, was passiert.
2455280	Jag vill veta exakt vad det är som händer.	5683108	Ich will genau wissen, was geschieht.
5681452	Min mors far är min morfar.	3781665	Der Vater meiner Mutter ist mein Großvater mütterlicherseits.
3781089	Om Iphone inte fanns, skulle jag inte kunna lära mig japanska.	5685990	Wenn es das iPhone nicht gäbe, könnte ich nicht Japanisch lernen.
3781309	Det är mycket varmt i dag.	685964	Heute ist es sehr warm.
3781310	Det är varmt i dag.	5685993	Heute ist es warm.
3781309	Det är mycket varmt i dag.	532585	Es ist sehr warm heute.
3781062	Hon satt på sitt rum och gjorde svenskläxan.	5685995	Er saß in seinem Zimmer und machte seine Schwedischhausaufgaben.
3781064	Han lämnade in engelskläxan till läraren.	5685996	Er gab seine Englischhausaufgaben beim Lehrer ab.
3781064	Han lämnade in engelskläxan till läraren.	5686001	Er hat seine Englischhausaufgaben beim Lehrer abgegeben.
3781690	Jag vill bli läkare.	1070206	Ich will Arzt werden.
2142909	Du måste hjälpa henne.	359516	Du musst ihr helfen.
4163792	Nu förstår vi.	5707178	Nun verstehen wir.
5701985	Tjejen vankade framför huset.	5707873	Das Mädchen schlenderte vor dem Haus.
5701835	Det var sant.	5707883	Es ist wahr gewesen.
5701823	Den här tv:n gjordes i Kina.	5707900	Dieser Fernseher wurde in China hergestellt.
5701821	Konsten att förlora är inte svår att bemästra.	5707907	Die Kunst des Verlierens ist nicht schwer zu meistern.
5701819	Tom lyssnar på en mashup.	5707922	Tom hört ein Mashup.
5664318	Klockan är jättemycket.	5707928	Es ist unheimlich spät.
5701820	Detta är ett väldigt komplext problem.	5707934	Dies ist ein sehr komplexes Problem.
5664176	Dra åt helvete.	611655	Fahr zur Hölle!
5664176	Dra åt helvete.	917508	Verzieh dich!
5638620	Trädet fick de vackraste färger!	5707936	Der Baum bekam die schönsten Farben!
5626590	Jag ska äta lunch med Tom.	5707937	Ich werde mit Tom mittagessen.
5626583	Vi måste ta reda på om vi har tillräckligt med pengar för att göra det.	5707938	Wir müssen herausfinden, ob wir genug Geld haben, um das zu machen.
5626576	Minns du första gången vi åkte till Boston tillsammans?	5707939	Erinnerst du dich an das erste Mal, als wir gemeinsam nach Boston gefahren sind.
5626589	Vi vill veta hur mycket det här projektet kommer att kosta oss.	5707940	Wir wollen wissen, wie viel uns dieses Projekt kosten wird.
5626573	Mycket snack och lite verkstad.	5707941	Viel Gerede und wenig Taten.
3812658	Tar ni kort?	5709527	Nehmen Sie Kreditkarten?
5701806	Han är ärlig.	4892870	Er ist ehrlich.
2590185	Det är ingen hemlighet.	1918553	Das ist kein Geheimnis.
5710609	Vet du var fru Hudson bor?	5710601	Weißt du, wo Frau Hudson wohnt?
3926860	Det är rena grekiskan.	842003	Das kommt mir spanisch vor.
3721174	Hittade du vad du sökte?	3740747	Hast du gefunden, was du gesucht hast?
3811571	Om du trycker på ”spara”, startas nedladdningen.	5749209	Wenn Sie auf "Speichern" drücken, startet der Download.
3811573	Finns det något direktflyg mellan Boston och Sydney?	5749213	Gibt es einen Direktflug zwischen Boston und Sydney?
3809311	Vad gör du vid nyår?	5749216	Was machst du zu Neujahr?
3809312	Är det okej om jag sover över hos min kompis?	5749221	Ist es in Ordnung, wenn ich bei meinem Freund übernachte?
4320679	Vi kan tala med Tom.	5749394	Wir können mit Tom reden.
3208764	Ät inte som en gris!	5749396	Essen Sie nicht wie ein Schwein!
3208764	Ät inte som en gris!	5749398	Iss nicht wie ein Schwein!
3208767	Jag vill leka med snön.	5749400	Ich möchte mit dem Schnee spielen.
3829868	Bra jobbat!	1537913	Gut gemacht!
3829868	Bra jobbat!	2217414	Gute Arbeit!
4328447	Jobbar din fru?	5770018	Arbeitet deine Frau?
4069309	Jag söker jobb.	1197066	Ich suche einen Job.
4069309	Jag söker jobb.	590371	Ich suche Arbeit.
4069309	Jag söker jobb.	5770020	Ich suche eine Stelle.
4328447	Jobbar din fru?	5770021	Arbeitet Ihre Frau?
5330482	Nu får det vara nog!	5772525	Jetzt ist es aber genug!
5330482	Nu får det vara nog!	1216998	Genug ist genug!
5772596	Min kompis fyller år idag.	2394487	Mein Freund hat heute Geburtstag.
5789687	Deras föräldrar är på semester.	5789688	Ihre Eltern sind auf Urlaub.
5789689	Hans mamma är mycket nöjd med honom.	5789690	Seine Mutter ist sehr zufrieden mit ihm.
3036084	Det säger sig självt.	2151515	Das versteht sich von selbst.
5833956	Toms hus ligger ungefär tre kilometer härifrån.	5813125	Toms Haus ist ungefähr drei Kilometer von hier entfernt.
5834191	Goddag!	676082	Guten Tag!
5834191	Goddag!	3631301	Guten Tag.
5836270	Elefantbetar består av elfenben.	4457934	Die Stoßzähne der Elefanten bestehen aus Elfenbein.
5840205	Okej.	767651	Einverstanden.
5239912	Jag håller med.	472	Ich bin einverstanden.
5840208	Jag instämmer.	472	Ich bin einverstanden.
5382414	Håller du med?	453352	Bist du einverstanden?
5840210	Håller ni med?	1023127	Seid ihr einverstanden?
5840213	Alla instämmer.	1075941	Alle sind einverstanden.
5840214	Alla är överens.	1075941	Alle sind einverstanden.
5840307	De beslöt sig för att resa tillbaka i tiden för att rädda Tom.	2840473	Sie beschlossen, in der Zeit zurückzureisen, um Tom zu retten.
5840313	Om du kunde resa tillbaka i tiden, vad skulle du i så fall ändra på?	1691191	Wenn du in der Zeit zurückgehen könntest, was würdest du dann ändern?
5853993	Vad hände sedan?	2461843	Was ist dann passiert?
5854636	Har du prövat det någon gång?	5164950	Hast du das schon mal probiert?
